pict_type,pkt_size,pkt_pos,key_frame
B,4875,3458628,0
B,7504,3445804,0
B,4770,3464309,0
P,38380,3406637,0
B,8442,3526239,0
B,5656,3534996,0
B,10013,3515510,0
B,3567,3541382,0
P,45016,3469801,0
B,4910,3596252,0
B,5905,3601517,0
B,8330,3587012,0
B,4263,3608142,0
P,40468,3545708,0
B,7525,3661714,0
B,5211,3669602,0
B,7872,3653090,0
B,3707,3675604,0
P,39136,3613156,0
B,4450,3727290,0
B,5124,3732127,0
B,7437,3719104,0
B,3420,3737955,0
P,38287,3680093,0
B,5302,3796995,0
B,5123,3803068,0
B,10574,3786040,0
B,4110,3808907,0
P,43070,3742146,0
B,4645,3864738,0
B,5420,3870105,0
B,7744,3856628,0
B,4258,3876306,0
P,42203,3813737,0
B,3720,3929268,0
B,4118,3933744,0
B,7910,3921020,0
B,3496,3938589,0
P,38849,3881336,0
B,3950,3989438,0
B,5088,3994145,0
B,7167,3981908,0
B,3481,3999968,0
P,38291,3942877,0
B,4222,4051509,0
B,4344,4056467,0
B,7789,4043345,0
B,4438,4061617,0
P,38430,4004179,0
B,5588,4118632,0
B,7726,4124962,0
B,9237,4108996,0
B,4317,4133444,0
P,41360,4066862,0
B,5716,4193860,0
B,5321,4200353,0
B,10655,4182844,0
B,4613,4206367,0
P,43519,4138538,0
B,5620,4264611,0
B,6678,4271030,0
B,9736,4254467,0
B,4392,4278510,0
P,41992,4211692,0
B,7475,4335766,0
B,6583,4344014,0
B,11728,4323667,0
B,4795,4351340,0
P,39283,4283677,0
B,5386,4404243,0
B,5324,4410352,0
B,8931,4394907,0
B,4508,4416478,0
P,37217,4356945,0
B,7884,4464962,0
B,5057,4473637,0
B,9901,4454737,0
B,4011,4479461,0
P,32243,4421708,0
B,3919,4560885,0
B,11329,4548794,0
B,4411,4565706,0
I,64159,4484248,1
B,5868,4613110,0
B,5289,4619744,0
B,7511,4605210,0
B,4684,4625725,0
P,33712,4570821,0
B,4012,4669946,0
B,4479,4674710,0
B,6258,4663351,0
B,3348,4679890,0
P,31406,4631145,0
B,3756,4722077,0
B,4253,4726582,0
B,6839,4714847,0
B,3787,4731651,0
P,30084,4684019,0
B,4745,4773965,0
B,4295,4779430,0
B,6370,4767236,0
B,3641,4784524,0
P,30208,4736196,0
B,4205,4830942,0
B,4865,4835824,0
B,6984,4823546,0
B,3454,4841486,0
P,33898,4788900,0
B,4494,4885278,0
B,4462,4890579,0
B,7164,4877735,0
B,3010,4895727,0
P,31131,4845772,0
B,3856,4937028,0
B,3921,4941617,0
B,6123,4930533,0
B,3493,4946269,0
P,30244,4899525,0
B,3989,4992501,0
B,5682,4997227,0
B,6345,4985774,0
B,4008,5003667,0
P,34539,4950487,0
B,5060,5050164,0
B,4676,5055977,0
B,7511,5042272,0
B,3502,5061392,0
P,33110,5008439,0
B,3709,5099435,0
B,3331,5103906,0
B,5420,5093606,0
B,2660,5108034,0
P,27308,5065640,0
B,3855,5149220,0
B,4319,5153773,0
B,6107,5142372,0
B,3289,5158838,0
P,30453,5111528,0
B,3806,5203387,0
B,5126,5207862,0
B,7446,5195237,0
B,3617,5213729,0
P,31877,5162945,0
B,3947,5257496,0
B,3889,5262201,0
B,7105,5249559,0
B,3993,5266818,0
P,31101,5218106,0
B,3312,5310967,0
B,3429,5315049,0
B,6723,5303414,0
B,2789,5319199,0
P,31414,5271610,0
B,3602,5361271,0
B,4456,5365654,0
B,6252,5354229,0
B,3344,5370913,0
P,31142,5322658,0
B,4931,5419357,0
B,3942,5425018,0
B,7401,5411176,0
B,4743,5429662,0
P,35796,5375018,0
B,3991,5477861,0
B,4851,5482618,0
B,6768,5470374,0
B,3660,5488256,0
P,34833,5435170,0
B,3927,5533115,0
B,4096,5537775,0
B,8580,5523755,0
B,3628,5542637,0
P,30713,5492608,0
B,3880,5591079,0
B,3939,5595675,0
B,7250,5583054,0
B,3308,5600316,0
P,35655,5547008,0
B,3327,5642848,0
B,4195,5647006,0
B,6445,5635559,0
B,3625,5651968,0
P,30655,5604498,0
B,4796,5701606,0
B,4564,5707211,0
B,6460,5694367,0
B,3232,5712517,0
P,37583,5656361,0
B,3583,5759485,0
B,4016,5763770,0
B,6438,5752363,0
B,3386,5768526,0
P,35289,5716189,0
B,4043,5819916,0
B,4525,5824629,0
B,7421,5811799,0
B,3846,5829833,0
P,38697,5772306,0
B,4662,5882518,0
B,5993,5887854,0
B,7633,5874082,0
B,3875,5894668,0
P,39252,5834059,0
B,4006,5941476,0
B,4230,5946268,0
B,7409,5933264,0
B,4628,5951259,0
P,33538,5898958,0
B,4302,6005654,0
B,4666,6010753,0
B,8680,5996204,0
B,3945,6016137,0
P,39145,5956287,0
B,4352,6070108,0
B,4714,6075150,0
B,8343,6061070,0
B,4160,6080613,0
P,39830,6020500,0
B,5913,6137104,0
B,5813,6143760,0
B,7995,6128371,0
B,4522,6150294,0
P,42431,6085154,0
B,4939,6209123,0
B,5249,6214871,0
B,9093,6199316,0
B,4051,6220852,0
P,43391,6155224,0
B,4706,6278462,0
B,4978,6283880,0
B,9169,6268550,0
B,4401,6289682,0
P,42429,6225362,0
B,4792,6342694,0
B,5469,6348129,0
B,7980,6333941,0
B,4037,6354455,0
P,38693,6294499,0
B,4798,6409976,0
B,5099,6415542,0
B,10371,6398809,0
B,4479,6420960,0
P,39073,6358928,0
B,8055,6480699,0
B,6774,6489461,0
B,12059,6467916,0
B,4583,6496610,0
P,40905,6426277,0
B,5391,6550943,0
B,6132,6557138,0
B,8717,6541426,0
B,4725,6563657,0
P,38803,6501891,0
B,5554,6620506,0
B,5195,6626857,0
B,9966,6609801,0
B,4427,6632375,0
P,39874,6569154,0
B,5354,6685940,0
B,6300,6692147,0
B,9882,6675378,0
B,5149,6698880,0
P,37088,6637559,0
B,6088,6758153,0
B,6014,6764911,0
B,12041,6745410,0
B,5211,6771336,0
P,39718,6704893,0
B,5476,6826158,0
B,6744,6832396,0
B,9546,6815852,0
B,7451,6839561,0
P,37738,6777327,0
B,5579,6894473,0
B,6211,6900899,0
B,9298,6884493,0
B,4845,6907472,0
P,35891,6847832,0
B,5730,6957932,0
B,6562,6964419,0
B,9183,6947978,0
B,5262,6971383,0
P,34107,6913051,0
B,5612,7023909,0
B,6816,7030354,0
B,9450,7013772,0
B,5179,7037535,0
P,35400,6977636,0
B,7290,7089366,0
B,6991,7097054,0
B,10077,7078584,0
B,5026,7104836,0
P,34422,7043448,0
B,8062,7154502,0
B,6412,7162872,0
B,10212,7143551,0
B,4977,7170030,0
P,32210,7110625,0
B,6696,7219603,0
B,7130,7226686,0
B,11108,7207696,0
B,5893,7234588,0
P,31084,7175805,0
B,10626,7294665,0
B,8791,7305657,0
B,15765,7278151,0
B,6326,7315230,0
P,36216,7241183,0
B,7743,7378609,0
B,7324,7386750,0
B,12337,7365457,0
B,5922,7394828,0
P,42446,7322247,0
B,6466,7456337,0
B,7814,7463214,0
B,13383,7442225,0
B,4927,7471843,0
P,40050,7401508,0
B,6705,7533951,0
B,8077,7540997,0
B,14380,7518996,0
B,5895,7549887,0
P,40649,7477586,0
B,9062,7617401,0
B,7821,7626828,0
B,14489,7602137,0
B,6174,7635413,0
P,44838,7556555,0
B,8081,7716682,0
B,8149,7725117,0
B,12835,7703109,0
B,5954,7733964,0
I,60019,7642356,1
B,6622,7798416,0
B,6525,7805444,0
B,13765,7783785,0
B,5362,7812784,0
P,42340,7740695,0
B,8748,7879582,0
B,9531,7888700,0
B,13744,7865003,0
B,6431,7899051,0
P,45427,7818829,0
B,7828,7965812,0
B,7155,7974438,0
B,13639,7951816,0
B,5467,7982334,0
P,44977,7906206,0
B,7334,8042310,0
B,8445,8050443,0
B,13005,8028932,0
B,6260,8059700,0
P,39708,7988479,0
B,7092,8119516,0
B,7905,8127365,0
B,13170,8105946,0
B,5432,8136002,0
P,38446,8066731,0
B,6715,8190127,0
B,8333,8197615,0
B,11430,8178339,0
B,5670,8206587,0
P,35402,8142213,0
B,6912,8259949,0
B,6913,8267638,0
B,11079,8248433,0
B,4690,8275490,0
P,34548,8213033,0
B,5180,8321985,0
B,6056,8327920,0
B,8873,8312695,0
B,4390,8334751,0
P,31072,8280859,0
B,5469,8379726,0
B,5562,8386030,0
B,8656,8370630,0
B,3973,8392253,0
P,29979,8339857,0
B,5294,8436007,0
B,4965,8442114,0
B,8414,8427155,0
B,3762,8447909,0
P,29497,8396962,0
B,4581,8491039,0
B,4436,8496387,0
B,7950,8482717,0
B,3745,8501538,0
P,29401,8452513,0
B,4080,8539645,0
B,5299,8544415,0
B,7579,8531686,0
B,3979,8550389,0
P,24893,8506046,0
B,5065,8590329,0
B,4895,8596176,0
B,7624,8582269,0
B,4269,8601836,0
P,26326,8555152,0
B,5248,8643618,0
B,6117,8649604,0
B,8556,8634267,0
B,4494,8656407,0
P,27088,8606849,0
B,6759,8696409,0
B,4475,8703955,0
B,7470,8688199,0
B,3421,8709207,0
P,26211,8661598,0
B,5434,8749439,0
B,4371,8755726,0
B,9281,8739434,0
B,3778,8760893,0
P,25692,8713427,0
B,3880,8801698,0
B,3825,8806385,0
B,7543,8793526,0
B,3381,8811002,0
P,27731,8765438,0
B,4166,8855463,0
B,5143,8860328,0
B,7801,8846884,0
B,4455,8866284,0
P,31349,8815175,0
B,4604,8910832,0
B,6203,8916196,0
B,7724,8902312,0
B,3776,8923296,0
P,30413,8871534,0
B,4887,8972886,0
B,4963,8978574,0
B,10727,8961374,0
B,3898,8984294,0
P,33270,8927744,0
B,3786,9028973,0
B,4496,9033530,0
B,7153,9021064,0
B,3122,9038740,0
P,31732,8988932,0
B,3872,9080635,0
B,3863,9085308,0
B,6650,9073240,0
