pict_type,pkt_size,pkt_pos,key_frame
I,684,5573,1
B,118,24783,0
B,1743,23034,0
B,102,24907,0
B,2321,20706,0
B,105,25125,0
B,104,25015,0
B,102,25236,0
B,10213,10486,0
B,102,41497,0
B,120,41371,0
B,386,41606,0
B,772,40593,0
B,310,42492,0
B,486,41999,0
B,297,42809,0
B,10946,29640,0
B,275,50238,0
B,359,49872,0
B,204,50520,0
B,881,48984,0
B,196,51118,0
B,380,50731,0
B,312,51321,0
B,1530,47447,0
B,331,58140,0
B,476,57657,0
B,256,58478,0
B,482,57168,0
B,202,59107,0
B,359,58741,0
B,205,59316,0
B,1286,55875,0
B,247,61848,0
B,347,61494,0
B,337,62102,0
B,722,60765,0
B,257,62821,0
B,368,62446,0
B,177,63085,0
B,1230,59528,0
B,176,81061,0
B,313,80741,0
B,268,81244,0
B,711,80023,0
B,285,81839,0
B,313,81519,0
B,246,82131,0
I,13463,66553,1
B,191,88603,0
B,249,88347,0
B,178,88801,0
B,466,87874,0
B,172,89282,0
B,289,88986,0
B,242,89461,0
B,1070,86797,0
B,268,95934,0
B,370,95557,0
B,223,96209,0
B,633,94917,0
B,273,96875,0
B,429,96439,0
B,213,97155,0
B,882,94028,0
B,158,103601,0
B,259,103335,0
B,193,103766,0
B,445,102883,0
B,269,104467,0
B,494,103966,0
B,269,104743,0
B,1175,101701,0
B,232,111904,0
B,457,111440,0
B,245,112143,0
B,680,110753,0
B,212,112870,0
B,468,112395,0
B,255,113089,0
B,1308,109438,0
B,228,115727,0
B,461,115259,0
B,217,115962,0
B,567,114685,0
B,224,116534,0
B,341,116186,0
B,194,116765,0
B,1327,113351,0
B,176,133623,0
B,255,133361,0
B,164,133806,0
B,270,133084,0
B,132,134170,0
B,186,133977,0
B,114,134308,0
I,13468,119609,1
B,105,139687,0
B,130,139551,0
B,102,139798,0
B,198,139346,0
B,105,140026,0
B,114,139906,0
B,102,140137,0
B,644,138695,0
B,102,145089,0
B,117,144966,0
B,102,145197,0
B,116,144844,0
B,102,145414,0
B,103,145305,0
B,102,145522,0
B,394,144444,0
B,107,151710,0
B,222,151482,0
B,151,151824,0
B,414,151061,0
B,166,152290,0
B,301,151982,0
B,150,152463,0
B,1118,149936,0
B,135,158652,0
B,240,158405,0
B,144,158794,0
B,392,158006,0
B,160,159293,0
B,341,158945,0
B,171,159460,0
B,1027,156972,0
B,154,161434,0
B,271,161156,0
B,140,161595,0
B,410,160739,0
B,131,162006,0
B,257,161742,0
B,142,162144,0
B,1094,159638,0
B,135,179557,0
B,215,179335,0
B,122,179698,0
B,322,179006,0
B,113,180000,0
B,167,179827,0
B,108,180119,0
I,13510,165489,1
B,108,185711,0
B,151,185554,0
B,108,185825,0
B,260,185287,0
B,105,186079,0
B,133,185940,0
B,103,186190,0
B,855,184425,0
B,102,191490,0
B,119,191365,0
B,102,191598,0
B,139,191220,0
B,102,191814,0
B,102,191706,0
B,102,191922,0
B,619,190594,0
B,102,196912,0
B,105,196801,0
B,102,197020,0
B,104,196691,0
B,102,197236,0
B,102,197128,0
B,102,197344,0
B,401,196284,0
B,102,202260,0
B,104,202150,0
B,102,202368,0
B,102,202042,0
B,102,202584,0
B,102,202476,0
B,102,202692,0
B,246,201790,0
B,102,203236,0
B,102,203128,0
B,102,203344,0
B,102,203020,0
B,102,203560,0
B,102,203452,0
B,102,203668,0
B,213,202801,0
B,104,220240,0
B,104,220130,0
B,102,220350,0
B,153,219971,0
B,102,220586,0
B,122,220458,0
B,108,220694,0
I,13473,206491,1
B,109,226724,0
B,178,226540,0
B,111,226839,0
B,331,226202,0
B,125,227175,0
B,211,226957,0
B,122,227306,0
B,1175,225020,0
B,121,233168,0
B,208,232954,0
B,120,233295,0
B,329,232618,0
B,143,233661,0
B,232,233422,0
B,138,233811,0
B,989,231622,0
B,121,246436,0
B,290,246140,0
B,109,246563,0
B,1101,245032,0
B,155,247189,0
B,503,246679,0
B,107,247350,0
B,6745,238280,0
B,107,259945,0
B,160,259779,0
B,140,260059,0
B,248,259524,0
B,131,260330,0
B,118,260205,0
B,102,260467,0
B,7777,251740,0
B,117,267297,0
B,174,267117,0
B,106,267420,0
B,245,266865,0
B,102,267724,0
B,185,267533,0
B,145,267833,0
B,6282,260576,0
B,109,277225,0
B,311,276908,0
B,102,277340,0
B,646,276255,0
B,207,277577,0
B,122,277448,0
B,103,277790,0
I,4995,271253,1
B,102,284584,0
B,205,284373,0
B,102,284692,0
B,246,284120,0
B,102,285016,0
B,209,284801,0
B,102,285124,0
B,1885,282228,0
B,238,290393,0
B,120,290266,0
B,102,290637,0
B,128,290132,0
B,102,290853,0
B,102,290745,0
B,102,290961,0
B,630,289495,0
