pict_type,pkt_size,pkt_pos,key_frame
I,614,44,1
P,118,658,0
I,6813,1167,0
B,12109,51099,0
B,12363,63554,0
B,14532,36227,0
B,798,75917,0
P,27919,7980,0
B,10726,112589,0
B,9311,123648,0
B,249,111991,0
B,1524,132959,0
P,34600,77045,0
B,1545,145155,0
B,1815,146700,0
B,2870,141934,0
B,1729,148859,0
P,6778,134820,0
B,851,159623,0
B,658,160474,0
B,1665,157610,0
B,637,161472,0
P,6347,150921,0
B,1455,170241,0
B,2230,172052,0
B,1832,168409,0
B,1626,174621,0
P,5627,162436,0
B,1087,183401,0
B,984,184826,0
B,1247,182154,0
B,779,186165,0
P,5234,176578,0
B,971,194362,0
B,1888,195672,0
B,2337,191683,0
B,1656,197907,0
P,4414,187269,0
B,846,207202,0
B,508,208402,0
B,1851,205009,0
B,551,209241,0
P,5094,199915,0
B,1067,217197,0
B,1530,218599,0
B,1866,214985,0
B,1342,220463,0
P,4863,210122,0
B,754,227820,0
B,692,228898,0
B,802,226677,0
B,602,229942,0
P,4539,221805,0
B,506,236612,0
B,664,237462,0
B,1029,235230,0
B,1681,238457,0
P,4348,230544,0
B,1023,247048,0
B,1026,248410,0
B,2158,244546,0
B,1181,249436,0
P,4067,240138,0
B,769,257380,0
B,585,258496,0
B,1751,255284,0
B,643,259081,0
P,3975,250947,0
B,1285,269318,0
B,1671,270603,0
B,2161,266820,0
B,838,272612,0
P,6398,260072,0
B,969,281000,0
B,1660,281969,0
B,1790,278868,0
B,1047,283956,0
P,4730,273799,0
B,1396,293345,0
B,1210,295067,0
B,1805,291540,0
B,706,296623,0
P,5855,285333,0
B,1121,304945,0
B,1249,306422,0
B,1436,303509,0
B,960,308006,0
P,5491,297672,0
B,1148,315052,0
B,720,316526,0
B,746,313947,0
B,293,317583,0
P,4643,309304,0
B,241,322082,0
B,253,322659,0
B,374,321368,0
B,242,323244,0
P,3160,318208,0
B,151,326614,0
B,149,327108,0
B,197,326055,0
B,128,327609,0
P,2211,323844,0
B,126,330260,0
B,193,330734,0
B,191,329718,0
B,136,331265,0
P,1634,327737,0
B,115,333279,0
B,115,333742,0
B,137,332801,0
B,124,333857,0
P,1065,331401,0
B,123,340501,0
B,373,340961,0
B,931,339233,0
B,742,341334,0
P,4585,334324,0
B,797,349902,0
B,605,350699,0
B,1202,348356,0
B,301,351639,0
P,5608,342415,0
B,488,358806,0
B,770,359294,0
B,994,357451,0
B,738,360401,0
P,4820,352280,0
B,1011,368194,0
B,724,369205,0
B,1073,366786,0
B,314,370269,0
P,4967,361468,0
B,583,382209,0
B,719,383136,0
B,1199,381010,0
B,696,384205,0
P,9729,370934,0
B,545,394060,0
B,408,394947,0
B,958,393102,0
B,177,395701,0
P,7524,385235,0
B,370,413572,0
B,581,414287,0
B,516,412716,0
B,235,415205,0
P,16496,396220,0
B,330,421383,0
B,209,422057,0
B,416,420627,0
B,164,422601,0
P,4854,415773,0
B,190,426595,0
B,186,427131,0
B,227,426032,0
B,184,427660,0
P,2929,422765,0
B,160,431534,0
B,174,432043,0
B,275,430910,0
B,156,432564,0
P,2733,427844,0
B,147,434729,0
B,149,435221,0
B,165,434231,0
B,142,435370,0
P,1168,432720,0
B,141,437720,0
B,137,438207,0
B,159,437222,0
B,131,438344,0
P,1039,435859,0
B,136,440198,0
B,132,440334,0
B,145,439710,0
B,123,440811,0
P,551,438824,0
B,130,442495,0
B,132,442625,0
B,147,441997,0
B,124,443092,0
P,378,441277,0
B,121,444457,0
B,118,444917,0
B,132,444325,0
B,128,445381,0
P,422,443558,0
B,124,447609,0
B,120,448077,0
B,144,447465,0
B,121,448541,0
P,1282,445841,0
B,206,453521,0
B,261,454062,0
B,358,453163,0
B,418,454667,0
P,3810,449005,0
B,479,461413,0
B,398,462223,0
B,1197,459878,0
B,253,462976,0
P,4457,455421,0
B,569,468537,0
B,745,469445,0
B,830,467366,0
B,466,470546,0
P,3799,463567,0
B,770,479459,0
B,407,480571,0
B,897,478237,0
B,150,481324,0
P,6885,471012,0
B,1665,494429,0
B,1712,496443,0
B,1884,492203,0
B,3457,498155,0
P,10380,481474,0
B,1741,512544,0
B,2851,514641,0
B,3537,508675,0
B,330,517492,0
P,6389,501946,0
B,2386,527257,0
B,3509,529986,0
B,4317,522596,0
B,1274,533495,0
P,4085,518169,0
B,2420,545872,0
B,2973,548292,0
B,3085,542448,0
B,200,551600,0
P,6995,535108,0
B,2264,560316,0
B,2838,562580,0
B,3961,556004,0
B,1053,565765,0
P,3523,552139,0
B,1402,574507,0
B,2947,576246,0
B,3676,570831,0
B,137,579529,0
P,3338,567163,0
B,1827,585869,0
B,3331,588041,0
B,3405,582464,0
B,737,591712,0
P,2109,580006,0
I,2759,592794,1
B,458,596845,0
B,119,597641,0
B,131,596374,0
B,126,598103,0
P,485,595553,0
B,191,599317,0
B,191,599849,0
B,195,598776,0
B,190,600369,0
P,206,598229,0
B,188,606621,0
B,188,607156,0
B,250,606030,0
B,1557,607344,0
P,5118,600559,0
B,3510,642762,0
B,2580,646622,0
B,3498,638920,0
B,629,649202,0
P,29316,609260,0
B,3447,693577,0
B,2792,697024,0
B,3548,689689,0
B,3201,700160,0
P,39188,650160,0
B,3177,745203,0
B,3272,748380,0
B,2671,742187,0
B,629,751988,0
P,38157,703692,0
B,4032,816628,0
B,3623,820994,0
B,5157,811471,0
B,2870,824978,0
P,58166,752965,0
B,3000,871784,0
B,1062,875107,0
B,670,871114,0
B,277,876510,0
P,42583,828194,0
B,230,881006,0
B,225,881572,0
B,282,880379,0
B,198,882150,0
P,3251,877128,0
B,292,885370,0
B,237,886004,0
B,487,884545,0
B,210,886584,0
P,1863,882682,0
B,281,906180,0
B,293,906796,0
B,293,905542,0
B,247,907436,0
P,18396,887146,0
B,410,919106,0
B,247,919850,0
B,327,918429,0
B,215,920454,0
P,10405,907683,0
B,379,938602,0
B,358,939316,0
B,472,937790,0
B,1070,939674,0
P,16774,920669,0
B,457,961119,0
B,935,961932,0
B,1846,958938,0
B,344,962867,0
P,17525,941081,0
B,475,987832,0
B,2702,988307,0
B,1094,986408,0
B,706,991350,0
P,22506,963559,0
B,648,1022379,0
B,421,1023027,0
B,661,1021381,0
B,449,1023794,0
P,28631,992409,0
B,568,1050466,0
B,646,1051034,0
B,1183,1048955,0
B,1006,1052001,0
P,23998,1024595,0
B,531,1084107,0
B,555,1084985,0
B,1627,1082480,0
B,388,1085873,0
P,28801,1053338,0
B,475,1114165,0
B,995,1114980,0
B,743,1113422,0
B,1307,1116312,0
P,26483,1086608,0
B,3230,1149872,0
B,533,1153447,0
B,2235,1147637,0
B,1430,1154315,0
P,29306,1117977,0
B,2094,1189192,0
B,531,1191617,0
B,1218,1187636,0
B,3448,1192480,0
P,31543,1156093,0
B,774,1227916,0
B,1070,1229034,0
B,2765,1224805,0
B,486,1230433,0
P,28526,1196279,0
B,1150,1263389,0
B,4241,1264891,0
B,1689,1261356,0
B,585,1269480,0
P,30090,1230919,0
B,674,1310513,0
B,879,1311534,0
B,841,1309345,0
B,405,1312413,0
P,38940,1270065,0
B,495,1351611,0
B,583,1352483,0
B,938,1350323,0
B,625,1353066,0
P,36822,1313152,0
B,569,1394189,0
B,618,1394758,0
B,3965,1389899,0
B,438,1395716,0
P,35546,1354026,0
B,653,1436963,0
B,864,1437616,0
B,983,1435634,0
B,467,1438810,0
P,38803,1396480,0
B,3292,1479425,0
B,959,1482717,0
B,2577,1476505,0
B,481,1484024,0
P,36552,1439619,0
B,891,1526290,0
B,783,1527533,0
B,1680,1524610,0
B,4331,1528665,0
P,39433,1484849,0
B,940,1577307,0
B,653,1578586,0
B,1841,1575466,0
B,805,1579578,0
P,41785,1533330,0
B,835,1623584,0
B,5401,1624766,0
B,1594,1621657,0
B,1605,1630504,0
P,40937,1580720,0
B,1219,1683345,0
B,600,1684900,0
B,1175,1681816,0
B,412,1685844,0
P,49370,1632446,0
B,541,1732314,0
B,703,1733208,0
B,1286,1730685,0
B,1666,1734247,0
P,44090,1686256,0
B,740,1793398,0
B,708,1794473,0
