pict_type,pkt_size,pkt_pos,key_frame
B,8678,6484529,0
P,62728,6384850,0
B,8344,6581046,0
B,22381,6557697,0
B,8866,6589908,0
P,62797,6494029,0
B,11248,6707699,0
B,31368,6675498,0
B,9180,6719823,0
P,74800,6599770,0
B,8472,6819832,0
B,23569,6795276,0
B,8686,6829392,0
P,64949,6729466,0
B,9954,6923530,0
B,10854,6934478,0
B,16988,6905672,0
B,13453,6946264,0
P,66239,6839031,0
B,8971,7043494,0
B,21444,7021124,0
B,8841,7053459,0
P,59947,6960667,0
B,9836,7147667,0
B,8972,7158336,0
B,17204,7130026,0
B,8668,7168208,0
P,65823,7063260,0
B,9416,7274252,0
B,27905,7245417,0
B,9008,7284577,0
P,67080,7177860,0
B,8971,7384065,0
B,21985,7361628,0
B,8362,7393932,0
P,66294,7294443,0
B,7993,7493258,0
B,21382,7470866,0
B,8424,7501649,0
P,66562,7403313,0
B,8330,7601409,0
B,22278,7578113,0
B,8467,7610582,0
P,66141,7510972,0
B,8855,7700400,0
B,9753,7710264,0
B,15373,7684087,0
B,8716,7720980,0
P,63690,7619492,0
B,9438,7821810,0
B,10217,7832195,0
B,18418,7802468,0
B,9348,7843356,0
P,71453,7730173,0
B,8917,7948538,0
B,28237,7919385,0
B,9071,7958503,0
P,65324,7853197,0
B,8671,8059061,0
B,24691,8033439,0
B,8944,8068668,0
P,64398,7968563,0
B,9209,8168193,0
B,25102,8142604,0
B,9060,8178376,0
P,63270,8078395,0
B,13392,8268443,0
B,15227,8282301,0
B,19894,8247613,0
B,13114,8298480,0
P,58306,8188407,0
B,10388,8439389,0
B,9827,8450252,0
B,18144,8420349,0
B,9228,8461034,0
I,106957,8312478,1
B,10020,8566308,0
B,31845,8533537,0
B,9310,8576754,0
P,61365,8471237,0
B,9210,8671651,0
B,23158,8647540,0
B,8681,8681364,0
P,59582,8586984,0
B,9028,8778845,0
B,23844,8754153,0
B,10846,8788602,0
P,61908,8691052,0
B,9061,8874468,0
B,10510,8884483,0
B,15401,8858059,0
B,8742,8895890,0
P,57180,8799862,0
B,8682,8976486,0
B,8656,8986154,0
B,14685,8960982,0
B,7648,8995674,0
P,54981,8905066,0
B,9136,9073296,0
B,9905,9083409,0
B,15215,9057147,0
B,9617,9094269,0
P,52525,9003748,0
B,8800,9175130,0
B,8916,9184808,0
B,14579,9159545,0
B,7952,9194644,0
P,54214,9104309,0
B,8171,9286605,0
B,24497,9261266,0
B,8047,9295768,0
P,57294,9203065,0
B,8750,9375808,0
B,10614,9385534,0
B,14670,9360221,0
B,8077,9397077,0
P,54872,9304816,0
B,8567,9478854,0
B,9220,9488370,0
B,15188,9462766,0
B,7559,9498549,0
P,56225,9406084,0
B,11810,9577957,0
B,10243,9590711,0
B,15565,9561529,0
B,13566,9601906,0
P,53978,9507091,0
B,10430,9691385,0
B,13563,9676921,0
P,60098,9616387,0
B,8199,9772018,0
B,9335,9780610,0
B,14113,9757022,0
B,7904,9790806,0
P,53326,9702768,0
B,8266,9871000,0
B,8441,9880271,0
B,14508,9855984,0
B,7312,9889603,0
P,55263,9799721,0
B,8014,9978033,0
B,22388,9955130,0
B,9923,9986977,0
P,56349,9897821,0
B,8192,10068666,0
B,12307,10077311,0
B,14993,10052716,0
B,8370,10090615,0
P,54086,9997696,0
B,9398,10174667,0
B,8062,10184564,0
B,14988,10158743,0
B,7905,10193631,0
P,57873,10099950,0
B,7832,10282624,0
B,23209,10258537,0
B,8026,10290851,0
P,55159,10202472,0
B,8615,10382964,0
B,21657,10360347,0
B,8898,10392545,0
P,59676,10299717,0
B,8557,10484219,0
B,21219,10462088,0
B,10671,10493651,0
P,59160,10401922,0
B,8521,10586106,0
B,21779,10563426,0
B,8344,10595559,0
P,57693,10505254,0
B,8993,10684023,0
B,21285,10662273,0
B,8753,10693953,0
P,56457,10604878,0
B,8936,10783975,0
B,10196,10793414,0
B,16171,10766807,0
B,8894,10804534,0
P,62242,10703599,0
B,8182,10891503,0
B,20889,10869737,0
B,8106,10900151,0
P,54568,10814318,0
B,9028,10996642,0
B,9328,11006574,0
B,18708,10976997,0
B,10775,11016406,0
P,66797,10909216,0
B,8530,11108887,0
B,8388,11118010,0
B,14479,11093373,0
B,8279,11127494,0
P,64313,11028097,0
B,8554,11223996,0
B,23132,11199903,0
B,8204,11233040,0
P,62498,11136543,0
